Date,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Guam,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Northern Mariana Islands,Ohio,Oklahoma,Oregon,Pennsylvania,Puerto Rico,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virgin Islands,Virginia,Washington,West Virginia,Wisconsin,Wyoming
05/13/2020,0,688,4908,2771,32222,2929,4519,1462,0,15159,11725,171,426,416,17668,3573,4431,3519,0,9892,38,5425,17922,19358,7297,2356,2846,817,1782,2597,1592,8390,3568,33794,8213,1703,167,8123,13016,6381,6889,30,2998,0,647,9093,18604,3301,602,13,6009,6144,66680,4681,13
05/14/2020,3154,1113,6588,2603,39059,3821,6619,2104,608,14074,11977,117,516,622,22678,6156,3575,0,6608,9684,50,6028,17377,16993,6734,5278,2968,697,3616,2812,2669,10246,4722,39850,8811,2317,285,7498,3056,63,8326,98,3981,9395,629,9400,30537,3333,790,36,8735,6373,68713,5907,358
05/15/2020,9691,656,7663,5711,29255,4017,6346,1421,2681,0,15993,136,-105,990,26565,5209,4272,3964,10637,5601,38,7267,17768,15821,9128,1497,7348,869,3874,2662,1919,11276,4590,39291,12279,2086,0,12830,6009,5456,8637,115,3737,7081,941,7439,22317,3099,741,30,7952,6541,70936,6534,593
05/16/2020,7431,863,4787,0,45220,4262,8847,1480,1193,21210,19195,4,2107,939,23047,5910,2734,0,6452,6553,45,7598,9340,11665,7968,1653,4882,673,2763,1565,2347,12252,4857,40669,7039,2684,14,520,5207,2693,8004,47,3839,0,762,10445,29109,3556,968,0,7210,3498,73393,6083,396
05/17/2020,2856,1370,4973,3656,56117,4422,5852,1107,994,21745,30106,85,791,971,20295,5885,3941,0,1707,5428,39,6335,5855,10647,5973,4650,6915,794,5662,6926,1833,12341,4126,34679,10358,2473,0,17760,73,2157,5068,57,4590,10870,383,5079,11616,3978,777,84,7805,2468,75490,5847,666
05/18/2020,773,960,4712,0,57429,3414,7072,1593,1299,24620,13114,119,371,0,21297,6669,2907,5398,0,4578,26,6706,17590,13101,6397,2641,5083,1282,1861,1195,2601,18004,4669,26161,6811,2022,81,7387,88,2959,7705,64,2999,11073,486,12148,29490,3270,577,0,8508,8462,76035,5013,12
05/19/2020,443,769,5098,8516,46644,3269,7841,1674,1549,39443,13867,104,2978,1391,18443,5418,4500,0,24395,8325,28,5757,16689,16857,6377,1993,2772,783,2483,5723,1273,14613,4367,28182,9253,1839,397,5753,15587,2405,9091,95,2251,3504,664,8695,20301,3289,567,20,5640,8633,78301,3985,763
05/20/2020,6884,665,3864,2557,40804,3014,5198,1280,1045,55493,24784,145,1281,497,21029,6408,3100,4213,0,7897,13436,7535,16910,14215,6957,2920,7874,776,2151,3616,3427,11161,4626,38097,12595,1982,0,11926,5224,2429,0,61,3583,0,680,7890,20782,2353,0,16,8154,7060,80641,6640,980
05/21/2020,6289,2500,6192,3018,41007,4365,5729,2130,1337,42581,4791,92,845,316,29307,7257,5817,0,4872,19411,58,9592,15944,16399,8280,5290,108,798,3505,3211,2531,12931,5098,49219,13042,2624,272,9550,5224,3075,19206,40535,3096,3175,912,6570,19253,3210,643,0,11052,5733,83141,9461,14
05/22/2020,7029,1901,4376,3771,45646,5121,5881,1444,1237,21567,19518,215,836,702,25113,5566,3685,5231,7568,6427,71,6462,14811,19959,9722,12003,10854,1333,2779,5559,2355,11040,5423,45738,12579,2491,229,8722,3572,2615,10095,117,4131,11785,1043,7587,1181,3960,32,29,8187,5844,84829,10013,570
05/23/2020,4908,905,4436,0,48533,3550,6039,1548,-4065,20941,26288,80,836,1008,25114,6372,3691,0,5098,2639,65,8715,6712,14492,8896,-3753,-24642,795,1563,7106,2039,23421,5616,51268,26358,2257,0,8694,7736,2368,9451,70,3510,8887,1184,5588,21344,3945,1691,0,10630,3350,83744,7129,610
05/24/2020,3123,1156,3202,5534,67439,6197,5769,1336,1875,14798,28417,210,751,797,25674,5868,3815,0,-1602,1589,42,6731,5559,11695,6981,3682,3315,729,3223,3234,1965,25072,10736,47765,7074,2281,439,8059,77,1988,7643,89,2982,5037,1377,9818,839,3654,1166,0,7319,2823,85694,7287,25
05/25/2020,4516,965,4141,3041,61357,3379,7590,2026,0,37000,31591,0,799,0,21643,5450,4959,4965,0,14862,19,10831,4566,9413,6653,6015,5766,301,2527,4450,1400,19990,4362,39623,8034,1925,0,5781,53,1663,7019,71,1521,2073,378,12643,42109,2035,1079,0,7585,3303,86325,7491,335
05/26/2020,3444,492,2949,0,52294,4033,3636,1018,1252,14989,1400,115,0,0,17230,4498,2289,0,0,10128,35,6126,15436,12024,6942,3902,2913,152,2310,8636,2104,12095,3880,34679,7641,920,183,9066,-1092,1680,5358,64,1519,6714,1755,7285,15579,2124,754,82,5226,8770,87811,7791,1108
05/27/2020,2035,1399,5535,3877,40498,4175,3507,507,642,10347,-74189,1,831,1609,17179,4584,4522,3089,12212,6621,8058,10556,13943,18089,9527,313,5223,1809,2379,5192,2433,24433,3285,37416,11825,1000,260,10325,18697,1454,10935,73,2904,2949,968,6126,34441,2034,576,17,11501,7309,88461,10377,10
05/28/2020,4687,1607,6648,3142,53665,4440,6656,1380,817,18045,4430,277,637,853,25993,6954,3407,0,0,7380,52,16354,12813,17390,9945,8365,5546,1150,2559,2631,1802,25532,-1103,65245,11036,1890,223,10287,3768,2655,8439,20023,2341,6566,1020,6359,17544,2881,153,175,11757,6822,90315,10678,1650
05/29/2020,8402,1469,6899,1127,44919,7178,5868,732,344,31623,5085,133,985,882,21796,6426,4387,10461,39170,0,37,11719,13476,16524,10383,9811,6783,1736,1823,3226,2664,30554,4001,67341,16039,2787,261,9878,4992,3034,10463,161,3716,6008,1656,5978,20057,2348,733,16,12362,6840,93377,13635,107
05/30/2020,3318,2256,7234,6729,53117,7915,5542,1796,1771,11729,4567,7,1190,661,25343,7682,3103,0,-13084,13792,3860,10845,7555,15846,8436,-376,7580,755,4205,4116,2147,28897,4717,61251,12926,2956,324,12057,5720,4114,9463,71,4340,1262,2256,5079,35242,4250,782,0,11953,4087,95890,9859,814
