Date,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Guam,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Northern Mariana Islands,Ohio,Oklahoma,Oregon,Pennsylvania,Puerto Rico,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virgin Islands,Virginia,Washington,West Virginia,Wisconsin,Wyoming
01/21/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/22/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/23/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/24/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/25/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/26/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/27/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/28/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/29/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/30/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/31/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/01/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/02/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/03/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/04/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/05/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/06/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/07/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/08/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/09/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/10/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/11/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/12/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/13/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/14/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/15/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/16/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/17/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/18/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/19/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/20/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/21/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/22/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/23/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/24/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/25/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/26/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/27/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6445,0,0,0,0
02/28/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6445,0,0,0,0
02/29/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6447,42,0,0,0
03/01/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6449,117,0,0,0
03/02/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6450,305,0,0,0
03/03/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6451,531,0,0,0
03/04/20,0,0,29,0,515,0,0,0,0,26,2,0,0,0,128,0,0,0,0,0,0,0,66,74,0,0,0,0,0,0,6,0,0,54,1,0,0,0,0,32,0,0,7,5,0,0,1,0,0,0,6452,782,0,20,0
03/05/20,0,0,30,0,515,0,0,0,6,40,2,0,0,0,170,0,0,0,0,0,0,17,102,108,0,0,0,0,17,15,9,1,0,98,1,0,0,7,0,48,0,0,19,5,0,1,1,0,0,0,6453,1156,0,20,0
03/06/20,0,8,36,6,522,0,0,10,8,64,2,0,0,0,185,1,15,4,7,0,0,29,151,148,37,0,0,0,17,17,37,1,16,125,2,0,0,8,0,67,2,0,23,5,0,1,5,0,0,0,6455,1667,1,32,0
03/07/20,0,12,49,6,531,0,0,10,8,114,6,0,1,27,197,1,15,11,10,0,1,44,251,206,50,0,0,11,18,18,46,4,48,168,2,0,0,9,1,84,4,0,36,10,5,1,8,1,26,0,6457,2092,2,32,0
03/08/20,0,14,49,6,550,0,30,10,11,135,7,0,1,27,197,2,15,12,14,5,1,55,312,277,50,0,1,11,18,18,76,37,48,197,2,0,0,10,9,114,6,0,55,10,5,3,8,1,31,0,6462,2632,2,32,0
03/09/20,0,23,49,12,804,0,47,15,15,158,12,0,2,41,198,2,29,12,21,6,1,78,393,408,85,0,1,11,39,19,93,46,57,234,2,0,0,14,9,179,10,0,73,31,5,3,12,1,37,0,6463,3673,2,37,0
03/10/20,0,23,57,12,823,0,56,17,22,241,17,0,2,41,263,36,40,18,34,12,20,95,502,567,143,0,1,15,50,19,118,59,69,265,7,7,0,17,17,228,12,0,89,31,11,7,13,2,61,0,6473,5486,2,38,0
03/11/20,10,46,68,12,1073,0,74,18,25,329,22,0,2,67,263,43,59,42,54,43,42,103,684,784,238,20,1,21,52,177,162,81,90,308,7,9,0,25,17,305,104,0,116,41,18,57,21,2,93,0,6484,7805,3,46,0
03/12/20,10,46,91,30,1118,70,95,27,30,333,31,0,2,93,291,64,81,45,64,51,66,106,1116,1088,350,42,65,35,90,180,204,104,160,308,72,17,0,35,39,305,138,0,150,58,35,97,23,135,138,0,6516,11614,7,93,1
03/13/20,12,60,103,39,1118,198,105,34,30,528,42,0,2,131,326,73,99,99,118,73,94,111,2101,1494,603,45,73,56,93,190,249,147,200,3200,101,29,0,63,39,367,181,0,201,87,82,142,39,137,228,0,6601,15940,17,192,1
03/14/20,28,144,133,77,1168,333,136,42,59,555,66,0,2,176,362,89,100,99,153,160,94,120,3036,1933,937,90,94,108,94,202,319,147,247,3303,160,50,0,63,40,367,252,0,257,123,191,162,51,137,340,0,6680,18316,26,192,2
03/15/20,40,144,133,119,1209,525,145,42,95,794,99,0,2,179,513,121,101,143,155,246,94,125,4120,2393,1515,94,127,110,97,213,405,218,495,5272,259,74,0,175,127,456,268,0,347,173,336,196,56,159,417,0,6739,20059,38,350,3
03/16/20,56,144,143,154,8316,704,151,44,113,825,121,26,7,270,1025,139,105,177,255,303,781,131,6355,3167,2018,289,170,205,188,231,526,298,583,5493,329,96,0,190,184,618,746,14,402,263,504,322,57,170,504,1,6827,25055,80,560,3
03/17/20,64,337,162,219,8464,1007,166,52,126,1126,146,46,10,353,1499,159,106,397,317,423,1335,151,9145,4538,2522,389,215,311,227,241,686,430,1272,7206,514,130,0,207,264,736,975,18,499,344,562,403,1268,182,600,2,7152,29870,80,1121,105
03/18/20,74,412,176,269,8592,1468,193,61,169,1539,1508,65,107,468,2051,193,112,433,380,575,1713,179,12371,6009,2954,513,266,509,230,246,833,617,2354,14597,1850,246,0,228,407,1193,1320,36,673,643,562,447,1907,194,658,2,7376,34696,123,1698,193
03/19/20,96,438,219,356,9711,2204,700,66,192,1923,1831,81,109,470,3147,380,121,451,489,805,2057,201,15509,7327,3236,602,332,773,267,1727,1049,952,2797,22284,2505,471,0,259,510,1417,1793,61,798,643,562,503,2355,1526,792,3,7800,39156,145,2366,289
03/20/20,109,698,276,447,11487,2728,798,74,572,2390,2386,100,150,613,4281,554,687,461,639,1041,2321,243,19384,9260,4044,775,416,947,272,2101,1312,1154,3814,32427,3233,764,0,309,587,2117,2842,128,1075,914,677,791,5277,2147,1001,3,8393,43276,226,3690,350
03/21/20,152,772,344,685,12528,3535,2300,81,583,7237,3064,123,161,911,6241,833,1117,472,768,2760,2337,284,22155,11109,4279,835,442,1166,394,2508,1623,1621,3828,45437,5276,1096,0,387,613,2117,4137,164,1286,1407,705,3643,6522,2560,1132,6,8988,45706,341,4943,461
03/22/20,1602,968,434,876,12840,4367,3100,92,1055,8820,4020,153,311,1217,8320,1494,1305,481,1571,3498,2353,338,24257,12613,4860,1321,459,1177,404,2602,1981,2241,4779,61401,6438,1246,0,491,736,3025,5443,206,1424,1661,761,3777,8756,3689,1280,6,9895,47738,397,6655,462
03/23/20,1832,968,574,1080,14300,5789,4500,104,1229,12234,5069,190,3011,1356,9856,1960,2148,499,1866,5948,2898,382,28354,14909,4904,1392,552,1180,406,3680,2493,3203,5386,78289,8438,1344,0,582,775,3840,7239,220,1733,1764,790,3887,10055,5047,1521,17,10393,53245,460,7516,618
03/24/20,2321,1022,670,1165,15554,6713,5300,127,1332,14539,5484,233,3666,1937,11469,2931,2439,2184,1886,8603,3139,955,32673,17144,5994,1872,552,1689,1027,4232,2717,12000,5973,91270,8539,1456,0,704,841,4559,9494,307,1916,2310,820,11184,11167,5823,1694,17,11203,58745,630,8762,739
03/25/20,2812,1691,773,1717,18276,7944,5898,151,1606,17056,6179,270,4447,1960,14209,3356,2723,2486,3022,11451,3326,2075,37157,20177,11690,1943,725,2001,1365,4572,3175,14854,6842,103479,10489,1743,0,14764,969,4559,12320,368,2179,2727,860,11796,13494,6837,1970,72,12277,63993,798,10756,998
03/26/20,4099,1860,924,1839,20386,9078,6637,166,1857,26096,8926,308,4452,2188,16631,4651,2757,3037,3300,18029,3549,5416,41993,24205,13169,2776,871,2199,1657,5117,3561,20537,7793,122104,12910,2087,0,17316,1206,7280,18128,441,2387,2763,2019,14909,21424,7710,2929,72,13374,68680,1082,12389,1105
03/27/20,4771,2388,8191,1926,21259,10911,8400,199,2164,30951,9865,350,4463,2857,21542,6936,3975,3431,4016,21359,3562,7236,46808,27939,14245,3139,1038,2698,1846,6696,4338,25372,8513,145753,15136,2549,0,20149,1406,8924,23234,598,2603,2763,2445,16091,23666,9244,3081,74,14778,73297,1855,14109,1281
03/28/20,4880,2921,8328,3342,25192,12504,8400,250,2515,39129,11051,354,4477,3572,25491,8407,4673,3932,5123,25161,3605,10311,50010,30767,18082,3223,10920,3385,2000,8522,5000,30510,9387,155934,17527,3052,2,20418,1557,10172,28005,839,2844,2947,2660,18338,25260,11312,3426,128,16724,76094,2427,16366,1557
03/29/20,4990,3334,13872,3453,26257,14191,11900,268,2811,43316,12564,390,7000,4282,27762,9830,5349,4513,5541,27871,3647,11619,52483,33201,19291,3318,12385,4297,2076,9150,5477,35602,11006,172360,18945,3574,2,20665,1634,11426,33455,968,3163,3789,3217,20574,25760,13993,3739,146,18322,78081,2818,17826,1640
03/30/20,6553,3654,16759,5735,26996,15474,14600,2480,3083,53698,12724,410,8000,4706,30446,11658,6586,4922,6018,34033,3669,13204,58064,40626,20335,3836,14235,4314,2729,11203,5990,41860,11179,186468,20864,3868,2,27275,1688,12883,37864,1105,3613,5085,3579,23304,35880,16003,4011,156,19708,83531,3110,17278,1934
03/31/20,7279,3713,19371,6482,29254,17107,16157,4015,3757,60623,16181,440,8675,5712,35225,13373,7385,5424,6810,38967,6391,15258,63994,44988,21851,4474,15941,4418,3103,11794,6240,45773,12527,205186,23106,4075,2,29191,1794,13826,42488,1434,3897,5699,3717,27360,42992,18513,4269,156,21393,88412,4143,18960,2108
04/01/20,7774,4603,21058,7938,29927,18514,16600,4383,3848,66484,20326,483,8929,6601,40384,14375,7853,5893,7556,45776,6432,18203,69570,50197,22853,4785,17427,4918,3685,12798,6689,52642,13240,220880,26243,4640,6,29539,1967,13872,48232,1695,4337,6326,4032,32452,47857,21167,4521,156,23290,93374,4575,20640,2348
04/02/20,8736,5022,22709,8523,33000,20206,18300,4959,5070,77296,22957,524,10464,7282,43656,16285,8668,6611,7900,51086,6464,20739,75574,54819,24836,5930,19683,5320,4224,14046,7266,59110,14011,238965,28679,5289,21,34918,2144,16085,54714,1920,5134,6995,4382,34611,50679,21229,4774,182,25682,98545,5493,22357,2589
04/03/20,9619,6016,24673,9699,35300,21795,20015,5445,5584,91722,25265,543,10491,7945,48048,17835,9453,7074,12804,53645,6520,23775,82141,59639,26182,6111,21470,5576,4766,14532,7746,67503,14778,260520,31598,5824,21,38375,2303,17434,62115,2427,5663,6995,4780,37839,55764,24248,5325,192,27646,103598,6367,24640,2866
04/04/20,10853,6040,27160,10370,113700,23611,22029,6467,6438,102067,26294,565,12278,8870,53581,19800,10240,7578,15572,58498,6544,26404,86885,64786,27845,6588,24905,6177,5379,16163,8282,75356,15632,283621,38773,6320,21,41871,2521,17534,70030,3057,6545,18314,5224,41391,63751,28043,5754,224,30355,106297,7686,26335,3132
04/05/20,13078,6284,27410,11242,116533,25579,23270,6994,6834,113404,27832,605,12955,10261,58983,22652,10841,8223,16663,60325,6558,29805,90987,68612,29307,7218,27249,6603,5921,16831,8761,82166,16828,302280,40045,6760,21,43756,2653,20624,77771,3548,7348,18976,5593,45300,70938,30892,6373,248,32548,108393,8838,27812,3237
04/06/20,14765,6883,32534,12845,117431,27699,26686,6994,7453,123274,31274,618,13526,10995,62942,26191,11599,9084,18767,69166,6587,32438,98567,73047,30485,20370,29835,6790,6787,17629,9097,89032,19136,320811,40726,7117,21,48378,2749,21801,83854,3945,8691,18976,6020,47350,85357,33394,6736,265,36357,113776,9940,29440,3929
04/07/20,14916,6913,33375,13638,131229,28901,29036,8556,7823,138162,33713,650,13542,11246,68732,28764,12718,9514,19955,74655,6607,33842,106189,77308,32035,20547,31969,6985,7258,18639,9457,94974,21825,340058,41082,7554,23,50838,13293,23007,91278,4539,10615,23680,6268,52874,88649,34647,7253,265,39319,119252,12059,31576,4005
04/08/20,19122,7068,34564,14530,144264,30535,29036,8556,8283,143134,38787,687,15149,11898,75066,30869,13966,10183,21604,81406,6625,41778,114147,81240,33488,20635,34110,7398,7961,20566,9888,100416,22245,365153,42987,8431,38,53341,13345,24564,98538,4886,12528,24634,6748,56618,96258,36116,7632,287,41710,124317,12545,33394,4146
04/09/20,20827,7223,37178,14951,163500,31768,33502,9890,8724,152549,41085,721,15751,12531,80857,32133,14973,10775,21801,86919,6648,44933,121922,85526,35319,20892,38494,7860,8683,21771,10335,107192,23807,391549,47809,8974,38,55985,20279,25627,105602,5386,14538,27367,7147,59849,106134,38373,7898,297,44020,128808,13863,34867,4240
04/10/20,21026,7432,37734,17120,164863,33967,36288,11741,9355,162830,46147,792,16149,13094,87527,35040,15953,11414,24288,92280,6674,48857,130773,89769,37078,21101,40740,8297,9354,22749,10789,113523,27098,417885,57645,9401,38,58573,22164,25627,113019,5846,16337,28183,7647,62799,115718,40762,8215,323,47392,133289,14555,36890,5076
04/11/20,21249,7732,40530,18578,173219,35642,39831,11103,10039,172933,51715,826,17531,13764,92149,39215,17132,12343,24288,96915,6704,52489,136079,93221,38704,21274,43172,8581,9985,23587,11338,120193,27098,440980,60393,10011,38,60471,22658,27224,120153,6371,19330,30093,8004,66828,120533,42546,8796,350,50191,135476,15452,38502,5541
04/12/20,21583,8038,42109,19722,190328,38104,41220,11103,10640,182753,54453,826,17968,14308,100735,42489,17592,13253,24567,104045,6721,54664,139881,96221,39894,21413,45200,8913,10691,24611,11713,126735,28692,461601,62139,10407,38,63243,22760,29758,124890,6716,21532,31425,8553,70677,124533,44234,9478,350,52556,136957,16257,39880,5562
04/13/20,29182,7830,43347,20804,190882,40689,44309,11820,10934,196207,57021,903,18844,14881,105768,44539,18696,13864,25866,108091,12306,58468,147385,99765,40679,30984,45428,9098,10972,25464,12098,129469,30515,478357,63388,10864,38,65112,22859,31121,129792,6863,23516,31425,9002,76195,133226,45787,10036,373,54698,141543,16655,40849,6062
04/14/20,33117,8348,44096,21131,202208,42483,45841,12304,11284,203180,61795,944,19420,15114,110616,46017,18885,14147,26683,118422,12342,60051,158730,104288,41870,37878,47978,9234,11357,26661,12323,139774,31970,499143,65039,11070,40,68001,28269,32363,133631,7207,24612,33872,9296,78831,146467,46476,10261,377,56311,146201,17038,42243,6072
04/15/20,34077,8664,45310,21834,216486,43501,50143,13102,11525,213509,64090,976,19803,15398,116929,48396,19869,14668,27697,121928,14846,62457,170383,108361,43566,38151,49012,9583,11729,27655,12654,144021,32850,526012,67827,11410,40,71552,29219,33351,137584,7799,26688,34733,9859,80896,151810,47614,10692,382,58358,150699,17656,43779,6435
04/16/20,36391,8735,47398,22675,246400,44683,53122,13350,12150,219248,67939,1003,20700,16242,122589,51115,20675,16122,28324,126586,14872,66035,181089,113729,45022,38415,50648,9936,12294,28451,13125,151830,33394,550579,70917,11810,40,74840,30899,34938,141470,8358,28838,34733,10550,85049,158547,49678,11051,408,61384,155401,18306,45610,6532
04/17/20,37848,9450,49230,23494,251614,46178,55462,14017,12643,234837,71684,1073,21857,16652,130163,54785,21792,16901,29747,131987,14903,69474,194214,119588,46488,38584,51717,10244,13104,29762,13535,157449,34488,573223,72981,12629,55,77926,33620,36321,147373,8932,31779,36284,11062,87273,169536,55771,11615,424,64655,160524,18681,47204,6543
04/18/20,42538,9655,51045,24141,259666,47884,55462,14017,13268,246527,74208,1076,22343,16947,137404,56873,22947,17676,30596,137999,14923,73250,201692,124143,47970,38765,53759,10569,13677,30751,14100,162536,35613,596532,76211,13325,56,79041,35536,37583,153965,9173,33904,38833,11660,90586,176239,59944,12025,443,67960,163092,19440,48975,6639
04/19/20,45712,9895,52990,24209,280900,49465,58213,14794,13699,256079,79933,1076,23470,17441,143318,61142,24550,18130,32225,135348,14943,75989,207288,127315,49202,39065,53909,10898,14575,31598,14701,170688,36632,617555,78772,14257,56,87299,35565,39038,158854,9493,35950,40480,12062,97098,182710,63555,12267,601,70666,165059,20031,50499,7398
04/20/20,45900,10124,54500,26553,290500,51291,62806,15253,14113,266225,84328,1124,24175,17445,148358,64639,25820,18761,32572,136111,14951,79941,220251,131887,50044,51434,56013,11051,15680,32347,15354,178057,37042,633861,79484,15150,65,90839,35646,40045,162952,9738,38378,40480,12326,100689,190394,68311,12491,607,73105,170027,22155,51956,7501
04/21/20,48526,11119,55152,27441,300100,52768,64192,15866,14939,277059,88140,1166,24696,17807,154997,67264,27615,19101,32820,136442,14964,82129,232074,139256,51793,52364,57120,11241,16372,33055,15948,184826,38755,649325,83331,15419,65,94714,44344,41128,166851,10087,40679,41277,12815,108182,205399,72358,12595,628,75079,174818,22763,53350,7742
04/22/20,48760,12159,56601,29713,465327,54244,69918,16553,15502,288627,94072,1220,25346,18170,164346,69470,28244,20203,33328,136846,17691,85427,247471,147358,53923,53835,58156,11583,16679,33888,16882,191659,40877,669982,90336,16096,65,98506,45913,41185,171956,9757,43233,43111,13446,114980,216783,76460,12928,637,77795,179945,25836,55268,7748
04/23/20,52641,12161,58697,31590,482097,56411,71497,16912,15930,296708,101062,1318,26128,19172,173316,72040,29262,21318,36075,137513,17721,89333,260896,156699,56414,55389,59450,11875,17360,34749,17667,200148,41232,695920,96185,16916,65,102877,46036,43976,179114,10228,46041,44463,14065,123100,225078,80627,13254,637,82606,184908,27905,57467,7694
04/24/20,52695,12281,60714,35578,494173,58315,74038,17379,16533,316959,107176,1373,26887,19447,189632,75553,31973,23588,42844,138112,17749,94203,275799,165784,59494,55670,65207,12127,18612,36192,18259,205962,46563,730656,100584,18251,65,107697,46140,45492,186143,10589,48990,44463,14824,131328,242547,84697,13651,696,87596,191084,29811,60937,8169
04/25/20,71344,15732,62508,38053,506035,63564,77602,17698,17302,333099,119014,1449,28040,19481,201617,79774,34350,25199,44962,139002,17774,98689,286065,172218,62109,58957,67218,12497,19973,37208,19568,213686,51510,777568,105265,20293,65,111983,53084,47377,192935,10620,52765,49014,15596,141406,262816,90206,14122,748,91125,194532,32966,63853,8288
04/26/20,73551,16177,64811,39469,526084,66507,79811,19249,18068,344613,123223,1528,28483,19498,214952,81708,36090,26227,46558,143036,17799,102977,292273,178220,64673,60788,69748,12862,21228,38186,20398,223144,53735,805350,107894,21481,65,116386,53144,48964,198593,10684,55364,50761,16274,147474,276021,95702,14373,757,95186,196617,39063,66198,8299
04/27/20,73997,16256,66543,40457,553409,69744,79811,19616,18416,356463,127169,1566,29010,20024,227628,84476,38150,27167,48474,146989,17807,107010,306068,185681,66690,63462,71106,13033,22363,38813,21029,227775,56615,826095,109920,23475,65,120017,53171,51198,203422,10702,57989,50761,16375,154402,290517,100195,14681,775,98928,202414,43039,68472,8317
04/28/20,75827,17089,67438,40671,577608,72403,92745,21180,18885,366875,140020,1682,29183,20052,242189,87181,39823,28090,48798,151108,17824,109837,321343,194448,70036,64412,73503,13191,23605,40119,21676,234359,58803,844994,112752,24929,65,123347,59699,51198,209088,10713,59858,52145,16612,161928,300384,102439,14809,778,102182,208382,43055,70926,8762
